ID,NAME,SERIAL,MANUFACTURER,MODEL,TYPE,CPU,RAM_MB,DISK_GB,OS,DOMAIN,LOCATION,BUILDING,ROOM,MACADDR,PURCHASE_DATE,WARRANTY_END
8647344,OptiPlex 7050,DLYPSQCXS8,Dell,OPTIPLEX-RB-0351,Desktop,Intel Core i7-8700,8192,512,Windows 10 Pro,WORKGROUP,Rambouillet,MMI,Salle 129,02:00:00:2A:D4:F4,2024-04-04,2027-04-04
9946465,OptiPlex 7060,DLXMWTP9K4,Dell,OPTIPLEX-VZ-0352,Desktop,Intel Core i7-8650U,4096,1024,Windows 11 Pro,WORKGROUP,Vélizy,Bâtiment A,Bureau 216,02:00:00:67:00:56,2024-03-19,2028-03-18
6539436,All-in-One 24-df,HP8DSV5C4H,HP,ALLINONE-VZ-0353,AiO,Intel Core i5-10400,16384,512,Windows 10 Edu,ADM.UVSQ,Vélizy,MMI,Salle 117,02:00:00:1A:90:E0,2017-09-24,2021-09-23
4284664,OptiPlex 9020,DLWS8ZW4Q3,Dell,OPTIPLEX-VZ-0354,Desktop,Intel Core i7-8700,8192,1024,Windows 10 Edu,PEDA.UVSQ,Vélizy,Bâtiment B,Salle 159,02:00:00:4C:D3:FA,2020-12-28,2023-12-28
5050527,ProDesk 400 G4,HP82EHUGP7,HP,PRODESK-RB-0355,Desktop,Intel Core i7-8650U,8192,1024,Windows 11 Pro,ADM.UVSQ,Rambouillet,GEII,Salle 136,02:00:00:17:9A:BF,2023-07-18,2026-07-17
5022077,OptiPlex 7070,DLVS4SJDYE,Dell,OPTIPLEX-VZ-0356,Desktop,Intel Core i7-8700,32768,256,Windows 11 Edu,ADM.UVSQ,Vélizy,Bâtiment B,Bureau 211,02:00:00:42:67:D7,2020-09-21,2025-09-20
8839391,EliteDesk 800 G3,HP2MFN7FP8,HP,ELITEDESK-RB-0357,Desktop,Intel Core i5-10400,4096,512,Windows 10 Pro,PEDA.UVSQ,Rambouillet,INFO,Salle 133,02:00:00:24:8E:D1,2024-08-24,2028-08-23
5269431,OptiPlex 7050,DLXSUWULD2,Dell,OPTIPLEX-RB-0358,Desktop,Intel Core i5-10400,32768,1024,Windows 11 Pro,ADM.UVSQ,Rambouillet,R&T,Salle 144,02:00:00:4A:F5:05,2019-01-09,2022-01-08
9624694,OptiPlex 9020,DLY3EKPDHM,Dell,OPTIPLEX-VZ-0359,Desktop,Intel Core i7-8700,8192,1024,Windows 10 Edu,WORKGROUP,Vélizy,INFO,Salle 130,02:00:00:7A:47:3F,2018-09-21,2021-09-20
8489842,EliteDesk 800 G3,HP9LYWSV43,HP,ELITEDESK-VZ-0360,Desktop,Intel Core i7-8650U,8192,1024,Windows 10 Edu,PEDA.UVSQ,Vélizy,R&T,Salle 156,02:00:00:5B:1C:0C,2018-06-05,2021-06-04
7686428,Latitude 5490,DL7HC25P9K,Dell,LATITUDE-VZ-0361,Laptop,Intel Core i7-8650U,32768,512,Windows 10 Pro,PEDA.UVSQ,Vélizy,GEII,Bureau 224,02:00:00:1E:21:68,2022-05-03,2027-05-02
8729595,OptiPlex 7050,DLKNKD4E5B,Dell,OPTIPLEX-VZ-0362,Desktop,Intel Core i5-8250U,16384,1024,Windows 11 Edu,PEDA.UVSQ,Vélizy,INFO,Salle 109,02:00:00:7C:B3:D0,2020-12-07,2024-12-06
7151185,Latitude 5490,DLDNYPH3SZ,Dell,LATITUDE-RB-0363,Laptop,Intel Core i5-7500,8192,512,Windows 10 Edu,PEDA.UVSQ,Rambouillet,Bâtiment B,Salle 106,02:00:00:72:56:21,2018-02-27,2023-02-26
5854698,ProDesk 600 G3,HPX6TKCEKP,HP,PRODESK-VZ-0364,Desktop,Intel Core i5-8250U,32768,512,Windows 10 Edu,ADM.UVSQ,Vélizy,R&T,Salle 154,02:00:00:0F:07:23,2017-09-07,2022-09-06
3715423,OptiPlex 7070,DLKLXS4GVN,Dell,OPTIPLEX-RB-0365,Desktop,Intel Core i5-7500,8192,1024,Windows 11 Edu,PEDA.UVSQ,Rambouillet,R&T,Salle 109,02:00:00:54:76:27,2019-10-28,2022-10-27
3879659,OptiPlex 7050,DLWSEZKJ7S,Dell,OPTIPLEX-RB-0366,Desktop,Intel Core i5-6500,16384,512,Windows 11 Edu,ADM.UVSQ,Rambouillet,GEII,Bureau 207,02:00:00:60:C0:C7,2019-10-19,2023-10-18
2711403,Latitude 5490,DLPDWNLWEJ,Dell,LATITUDE-RB-0367,Laptop,Intel Core i7-8700,16384,256,Windows 10 Pro,PEDA.UVSQ,Rambouillet,R&T,Bureau 221,02:00:00:70:AF:C1,2021-02-09,2024-02-09
5556076,ProDesk 400 G4,HPTPCBKWNQ,HP,PRODESK-VZ-0368,Desktop,Intel Core i5-7500,8192,256,Windows 11 Pro,WORKGROUP,Vélizy,GEII,Salle 137,02:00:00:39:7B:D5,2018-12-23,2023-12-22
4581165,Latitude 5490,DLVBNQKQ6U,Dell,LATITUDE-VZ-0369,Laptop,Intel Core i7-8700,16384,512,Windows 11 Pro,WORKGROUP,Vélizy,Bâtiment B,Salle 144,02:00:00:19:BE:DE,2023-12-30,2028-12-28
7329622,Latitude 5490,DLRTRWCD5W,Dell,LATITUDE-RB-0370,Laptop,Intel Core i7-8650U,4096,512,Windows 10 Edu,WORKGROUP,Rambouillet,Bâtiment B,Salle 155,02:00:00:7C:09:80,2023-12-15,2027-12-14
2924350,ThinkPad T480,LN3H9D9JWV,Lenovo,THINKPAD-RB-0371,Laptop,Intel Core i5-10400,16384,512,Windows 11 Pro,PEDA.UVSQ,Rambouillet,Bâtiment B,Salle 105,02:00:00:1B:21:82,2018-11-26,2023-11-25
9872948,ThinkCentre M720,LNAFF5ZVUU,Lenovo,THINKCENTRE-RB-0372,Desktop,Intel Core i5-6500,8192,1024,Windows 11 Pro,ADM.UVSQ,Rambouillet,INFO,Salle 151,02:00:00:46:ED:50,2024-12-12,2027-12-12
5285236,OptiPlex 9020,DLSTR9CQ82,Dell,OPTIPLEX-RB-0373,Desktop,Intel Core i5-6500,8192,1024,Windows 10 Edu,PEDA.UVSQ,Rambouillet,Bâtiment B,Bureau 218,02:00:00:75:23:6B,2022-05-31,2025-05-30
4310508,Latitude 5490,DLX48PMYZ3,Dell,LATITUDE-VZ-0374,Laptop,Intel Core i5-6500,32768,1024,Windows 11 Edu,PEDA.UVSQ,Vélizy,R&T,Bureau 205,02:00:00:2C:6B:DE,2021-08-02,2025-08-01
5963773,ProDesk 600 G3,HP9DXA7M2K,HP,PRODESK-VZ-0375,Desktop,Intel Core i5-6500,16384,256,Windows 11 Edu,WORKGROUP,Vélizy,R&T,Bureau 215,02:00:00:1B:B7:4F,2018-06-06,2023-06-05
6450437,Latitude 5490,DLYMRWGWHY,Dell,LATITUDE-RB-0376,Laptop,Intel Core i7-8650U,32768,256,Windows 11 Pro,PEDA.UVSQ,Rambouillet,Bâtiment B,Bureau 201,02:00:00:72:23:2E,2022-12-13,2025-12-12
8738949,OptiPlex 7050,DLXR75P9HR,Dell,OPTIPLEX-RB-0377,Desktop,Intel Core i5-8250U,4096,1024,Windows 10 Edu,PEDA.UVSQ,Rambouillet,GEII,Salle 133,02:00:00:56:07:47,2024-11-09,2028-11-08
1851286,ProDesk 400 G4,HPG2R2EYXN,HP,PRODESK-RB-0378,Desktop,Intel Core i5-10400,4096,1024,Windows 11 Edu,WORKGROUP,Rambouillet,MMI,Salle 110,02:00:00:1C:A1:05,2024-08-29,2027-08-29
9029075,ProDesk 400 G4,HPBETHYJPV,HP,PRODESK-VZ-0379,Desktop,Intel Core i7-8700,32768,256,Windows 11 Edu,ADM.UVSQ,Vélizy,Bâtiment B,Salle 150,02:00:00:22:29:F9,2018-07-12,2023-07-11
1243968,OptiPlex 7070,DLS43YWRVW,Dell,OPTIPLEX-VZ-0380,Desktop,Intel Core i5-7500,16384,512,Windows 11 Pro,PEDA.UVSQ,Vélizy,Bâtiment B,Salle 152,02:00:00:1A:F6:5B,2019-06-07,2022-06-06
8406148,OptiPlex 9020,DLFCVPCUFY,Dell,OPTIPLEX-VZ-0381,Desktop,Intel Core i7-8650U,8192,256,Windows 10 Pro,ADM.UVSQ,Vélizy,R&T,Bureau 219,02:00:00:7E:A8:10,2023-08-20,2028-08-18
2032119,EliteDesk 800 G3,HPDERNPR4Q,HP,ELITEDESK-VZ-0382,Desktop,Intel Core i5-6500,32768,1024,Windows 10 Pro,WORKGROUP,Vélizy,INFO,Salle 143,02:00:00:1F:F0:31,2018-06-04,2023-06-03
4163376,OptiPlex 7050,DLNMB4A5HV,Dell,OPTIPLEX-RB-0383,Desktop,Intel Core i5-7500,8192,256,Windows 10 Pro,PEDA.UVSQ,Rambouillet,R&T,Salle 158,02:00:00:00:26:7A,2018-09-03,2021-09-02
6805781,ThinkCentre M720,LN56HKL4UV,Lenovo,THINKCENTRE-RB-0384,Desktop,Intel Core i5-6500,16384,1024,Windows 10 Pro,PEDA.UVSQ,Rambouillet,R&T,Salle 125,02:00:00:55:E0:5B,2021-11-09,2025-11-08
7241658,OptiPlex 7060,DL6G9UMCHS,Dell,OPTIPLEX-VZ-0385,Desktop,Intel Core i5-8250U,4096,512,Windows 10 Edu,ADM.UVSQ,Vélizy,Bâtiment A,Salle 127,02:00:00:29:8B:DC,2017-05-12,2021-05-11
8230596,ProDesk 600 G3,HPV8DYPV2P,HP,PRODESK-RB-0386,Desktop,Intel Core i7-8650U,8192,512,Windows 11 Pro,WORKGROUP,Rambouillet,INFO,Bureau 223,02:00:00:42:E8:BA,2018-02-25,2021-02-24
1044280,ThinkCentre M720,LNSQ8GE5ZX,Lenovo,THINKCENTRE-RB-0387,Desktop,Intel Core i5-7500,4096,256,Windows 11 Pro,PEDA.UVSQ,Rambouillet,R&T,Salle 146,02:00:00:03:89:01,2023-12-13,2028-12-11
7046739,Latitude 5490,DL5SZNYUX7,Dell,LATITUDE-VZ-0388,Laptop,Intel Core i7-8650U,4096,256,Windows 11 Edu,WORKGROUP,Vélizy,GEII,Salle 132,02:00:00:7D:09:F2,2017-12-13,2021-12-12
9801010,OptiPlex 7060,DLZK3HN5L2,Dell,OPTIPLEX-VZ-0389,Desktop,Intel Core i7-8650U,32768,256,Windows 10 Pro,PEDA.UVSQ,Vélizy,GEII,Salle 127,02:00:00:17:21:00,2018-09-28,2021-09-27
1225970,OptiPlex 7060,DLN4MR8PDG,Dell,OPTIPLEX-RB-0390,Desktop,Intel Core i7-8700,8192,1024,Windows 11 Pro,PEDA.UVSQ,Rambouillet,R&T,Bureau 217,02:00:00:1D:7A:CC,2017-12-23,2022-12-22
1575158,Latitude 5490,DLVED6UE5W,Dell,LATITUDE-RB-0391,Laptop,Intel Core i7-8650U,8192,256,Windows 11 Edu,PEDA.UVSQ,Rambouillet,Bâtiment B,Bureau 211,02:00:00:37:AE:30,2023-03-24,2028-03-22
6825475,OptiPlex 7070,DL5GWNW94C,Dell,OPTIPLEX-RB-0392,Desktop,Intel Core i5-6500,4096,512,Windows 10 Edu,ADM.UVSQ,Rambouillet,INFO,Salle 143,02:00:00:27:AD:D5,2017-06-07,2022-06-06
8583197,ProDesk 400 G4,HPSUM8KQAT,HP,PRODESK-VZ-0393,Desktop,Intel Core i7-8650U,16384,512,Windows 10 Pro,PEDA.UVSQ,Vélizy,GEII,Salle 116,02:00:00:51:D3:EC,2019-02-28,2024-02-27
1513885,OptiPlex 7050,DLPCYTBEHK,Dell,OPTIPLEX-RB-0394,Desktop,Intel Core i5-7500,4096,512,Windows 11 Edu,ADM.UVSQ,Rambouillet,R&T,Salle 104,02:00:00:6A:BA:D6,2022-07-28,2026-07-27
2804154,OptiPlex 7060,DLMB84C4EE,Dell,OPTIPLEX-RB-0395,Desktop,Intel Core i7-8700,8192,256,Windows 10 Pro,WORKGROUP,Rambouillet,GEII,Salle 110,02:00:00:1F:54:49,2024-11-04,2028-11-03
1035197,Latitude 5490,DLV2HW9W9F,Dell,LATITUDE-VZ-0396,Laptop,Intel Core i7-8650U,16384,256,Windows 10 Edu,PEDA.UVSQ,Vélizy,MMI,Salle 118,02:00:00:50:EC:51,2018-02-22,2023-02-21
2093698,ThinkPad T480,LNSKV6EKJD,Lenovo,THINKPAD-VZ-0397,Laptop,Intel Core i7-8650U,4096,256,Windows 10 Edu,ADM.UVSQ,Vélizy,INFO,Salle 144,02:00:00:1F:31:FB,2023-03-07,2027-03-06
3928687,ProDesk 400 G4,HPF878TV7U,HP,PRODESK-RB-0398,Desktop,Intel Core i7-8650U,16384,1024,Windows 11 Pro,ADM.UVSQ,Rambouillet,GEII,Salle 115,02:00:00:3D:EC:B0,2022-01-20,2027-01-19
9902712,ProDesk 600 G3,HP5HN8WUM6,HP,PRODESK-VZ-0399,Desktop,Intel Core i7-8650U,4096,1024,Windows 11 Pro,ADM.UVSQ,Vélizy,Bâtiment A,Salle 126,02:00:00:6C:AA:CB,2018-01-23,2021-01-22
2193667,OptiPlex 7070,DL8CCF3VDP,Dell,OPTIPLEX-RB-0400,Desktop,Intel Core i7-8650U,4096,512,Windows 10 Edu,ADM.UVSQ,Rambouillet,INFO,Bureau 204,02:00:00:33:AF:58,2024-09-29,2028-09-28
9366179,ProDesk 600 G3,HP2HDSAUH9,HP,PRODESK-VZ-0401,Desktop,Intel Core i5-6500,8192,256,Windows 10 Edu,ADM.UVSQ,Vélizy,MMI,Salle 146,02:00:00:41:7E:62,2017-06-08,2020-06-07
2084680,OptiPlex 7070,DLZCTD4MQ5,Dell,OPTIPLEX-VZ-0402,Desktop,Intel Core i7-8700,8192,1024,Windows 10 Pro,PEDA.UVSQ,Vélizy,Bâtiment B,Salle 110,02:00:00:4A:71:02,2024-08-01,2027-08-01
9841060,OptiPlex 7060,DL4N8NM8DY,Dell,OPTIPLEX-VZ-0403,Desktop,Intel Core i5-7500,4096,512,Windows 11 Edu,WORKGROUP,Vélizy,INFO,Salle 137,02:00:00:36:F8:DC,2018-10-04,2021-10-03
8861319,Latitude 5490,DL82SBYV9C,Dell,LATITUDE-RB-0404,Laptop,Intel Core i5-6500,4096,256,Windows 11 Pro,PEDA.UVSQ,Rambouillet,MMI,Bureau 217,02:00:00:3E:B2:8A,2021-01-11,2024-01-11
2796852,ProOne 600 G5 AiO,HPYK2UTUW8,HP,PROONE-RB-0405,AiO,Intel Core i5-6500,8192,256,Windows 11 Edu,PEDA.UVSQ,Rambouillet,Bâtiment B,Salle 135,02:00:00:38:B9:A6,2018-12-27,2023-12-26
7989434,ProOne 600 G5 AiO,HPKCNP2Y2K,HP,PROONE-VZ-0406,AiO,Intel Core i7-8650U,4096,512,Windows 10 Pro,PEDA.UVSQ,Vélizy,Bâtiment B,Salle 111,02:00:00:3F:48:BC,2024-10-28,2029-10-27
1086275,ProDesk 600 G3,HP2T47QGKD,HP,PRODESK-RB-0407,Desktop,Intel Core i5-10400,16384,256,Windows 10 Pro,WORKGROUP,Rambouillet,INFO,Salle 103,02:00:00:2F:E2:C2,2023-03-30,2026-03-29
6486269,ThinkCentre M910,LNG45SQZSR,Lenovo,THINKCENTRE-VZ-0408,Desktop,Intel Core i5-8250U,4096,512,Windows 10 Pro,WORKGROUP,Vélizy,Bâtiment B,Bureau 217,02:00:00:14:EF:A7,2017-05-25,2020-05-24
7122752,OptiPlex 7050,DLFXS5NFPB,Dell,OPTIPLEX-RB-0409,Desktop,Intel Core i5-8250U,4096,512,Windows 10 Edu,PEDA.UVSQ,Rambouillet,MMI,Salle 132,02:00:00:01:9B:62,2023-09-05,2027-09-04
3497528,OptiPlex 7070,DL9J5JH6HN,Dell,OPTIPLEX-RB-0410,Desktop,Intel Core i5-8250U,32768,1024,Windows 11 Pro,PEDA.UVSQ,Rambouillet,Bâtiment A,Salle 134,02:00:00:43:F0:A6,2020-12-24,2024-12-23
2225648,OptiPlex 7060,DLJRNYGZE5,Dell,OPTIPLEX-VZ-0411,Desktop,Intel Core i5-6500,32768,1024,Windows 11 Edu,PEDA.UVSQ,Vélizy,Bâtiment A,Salle 141,02:00:00:48:D1:04,2022-05-28,2026-05-27
5678748,ProDesk 400 G4,HPQXF8L329,HP,PRODESK-VZ-0412,Desktop,Intel Core i5-7500,16384,256,Windows 10 Edu,PEDA.UVSQ,Vélizy,MMI,Salle 112,02:00:00:70:AB:26,2024-06-21,2027-06-21
1418503,OptiPlex 7050,DLU6B3VZMQ,Dell,OPTIPLEX-VZ-0413,Desktop,Intel Core i7-8700,4096,1024,Windows 11 Edu,ADM.UVSQ,Vélizy,MMI,Salle 108,02:00:00:40:D9:AE,2018-06-27,2022-06-26
7050469,ProDesk 600 G3,HPXW79GAXV,HP,PRODESK-VZ-0414,Desktop,Intel Core i5-8250U,16384,1024,Windows 10 Edu,PEDA.UVSQ,Vélizy,MMI,Salle 146,02:00:00:56:AE:FB,2024-10-08,2028-10-07
2066407,OptiPlex 7070,DLL5ZSDDNX,Dell,OPTIPLEX-RB-0415,Desktop,Intel Core i7-8650U,16384,256,Windows 11 Edu,PEDA.UVSQ,Rambouillet,R&T,Bureau 206,02:00:00:15:B0:AB,2017-10-31,2022-10-30
3306489,Latitude 5490,DLQ5U3DD7H,Dell,LATITUDE-VZ-0416,Laptop,Intel Core i5-10400,32768,512,Windows 11 Edu,ADM.UVSQ,Vélizy,Bâtiment A,Salle 130,02:00:00:53:48:73,2022-02-28,2027-02-27
4457129,ProOne 600 G5 AiO,HPS642BXN6,HP,PROONE-VZ-0417,AiO,Intel Core i5-6500,4096,256,Windows 11 Pro,WORKGROUP,Vélizy,Bâtiment A,Salle 147,02:00:00:48:6F:68,2017-04-11,2022-04-10
7835353,OptiPlex 9020,DLWXLY9QA8,Dell,OPTIPLEX-RB-0418,Desktop,Intel Core i5-10400,4096,512,Windows 11 Edu,ADM.UVSQ,Rambouillet,MMI,Salle 150,02:00:00:2D:07:B8,2018-09-08,2023-09-07
1617621,ProDesk 600 G3,HPC3HMSH89,HP,PRODESK-RB-0419,Desktop,Intel Core i7-8650U,16384,1024,Windows 10 Edu,WORKGROUP,Rambouillet,Bâtiment B,Bureau 221,02:00:00:3E:DB:CD,2024-11-09,2029-11-08
2010305,ProDesk 400 G4,HP856LFK3E,HP,PRODESK-RB-0420,Desktop,Intel Core i5-10400,32768,1024,Windows 11 Pro,ADM.UVSQ,Rambouillet,Bâtiment A,Bureau 224,02:00:00:1C:DC:A3,2020-05-23,2025-05-22
5089678,ThinkPad T480,LNA7H8EEEL,Lenovo,THINKPAD-RB-0421,Laptop,Intel Core i7-8700,16384,512,Windows 10 Pro,ADM.UVSQ,Rambouillet,R&T,Salle 122,02:00:00:66:DF:0F,2023-01-27,2026-01-26
3671779,OptiPlex 7050,DLUMMR2SJK,Dell,OPTIPLEX-VZ-0422,Desktop,Intel Core i7-8700,8192,256,Windows 11 Edu,ADM.UVSQ,Vélizy,Bâtiment A,Salle 104,02:00:00:3D:76:0E,2020-12-16,2023-12-16
8679161,OptiPlex 7060,DLEVS4MFHZ,Dell,OPTIPLEX-VZ-0423,Desktop,Intel Core i5-6500,16384,1024,Windows 11 Edu,PEDA.UVSQ,Vélizy,R&T,Salle 115,02:00:00:6D:7C:86,2024-07-06,2029-07-05
1150232,OptiPlex 7070,DLJLB7XWZG,Dell,OPTIPLEX-RB-0424,Desktop,Intel Core i5-10400,4096,1024,Windows 11 Edu,WORKGROUP,Rambouillet,Bâtiment A,Salle 105,02:00:00:0A:B2:4E,2020-05-05,2024-05-04
1974284,ProDesk 600 G3,HP9KENU4SE,HP,PRODESK-VZ-0425,Desktop,Intel Core i7-8650U,8192,256,Windows 11 Pro,PEDA.UVSQ,Vélizy,INFO,Bureau 226,02:00:00:35:BB:A6,2023-07-03,2027-07-02
4972879,ThinkCentre M720,LN799W2JRP,Lenovo,THINKCENTRE-VZ-0426,Desktop,Intel Core i5-8250U,4096,512,Windows 10 Edu,PEDA.UVSQ,Vélizy,GEII,Bureau 224,02:00:00:75:B2:31,2019-04-30,2023-04-29
2134516,ProDesk 600 G3,HPSJUZ3DDH,HP,PRODESK-VZ-0427,Desktop,Intel Core i7-8700,16384,1024,Windows 11 Pro,PEDA.UVSQ,Vélizy,GEII,Bureau 202,02:00:00:07:2E:49,2018-06-03,2022-06-02
2038394,OptiPlex 7070,DLUN7W4AWC,Dell,OPTIPLEX-VZ-0428,Desktop,Intel Core i5-7500,4096,256,Windows 11 Pro,ADM.UVSQ,Vélizy,MMI,Bureau 222,02:00:00:5C:6B:8A,2017-11-18,2022-11-17
2326540,ProOne 600 G5 AiO,HPYAQPJDNR,HP,PROONE-RB-0429,AiO,Intel Core i7-8650U,4096,256,Windows 10 Pro,WORKGROUP,Rambouillet,R&T,Bureau 229,02:00:00:07:2F:F5,2021-08-04,2024-08-03
5133909,ProDesk 600 G3,HP9AHZFBHC,HP,PRODESK-VZ-0430,Desktop,Intel Core i5-8250U,16384,512,Windows 10 Pro,PEDA.UVSQ,Vélizy,R&T,Salle 141,02:00:00:09:79:46,2019-12-12,2023-12-11
6307572,OptiPlex 7050,DL88JFBYCY,Dell,OPTIPLEX-RB-0431,Desktop,Intel Core i5-7500,4096,256,Windows 11 Pro,ADM.UVSQ,Rambouillet,R&T,Salle 120,02:00:00:02:D1:D8,2024-02-23,2029-02-21
9632857,OptiPlex 7060,DLD6V8TW9D,Dell,OPTIPLEX-RB-0432,Desktop,Intel Core i5-8250U,16384,1024,Windows 11 Pro,ADM.UVSQ,Rambouillet,INFO,Salle 121,02:00:00:78:94:21,2019-05-23,2023-05-22
2981248,ProDesk 600 G3,HPB284GVDZ,HP,PRODESK-VZ-0433,Desktop,Intel Core i5-6500,16384,512,Windows 11 Edu,WORKGROUP,Vélizy,MMI,Bureau 217,02:00:00:3C:84:8C,2022-05-30,2027-05-29
5548353,OptiPlex 7050,DL5TLVP2X5,Dell,OPTIPLEX-VZ-0434,Desktop,Intel Core i5-10400,32768,256,Windows 11 Pro,WORKGROUP,Vélizy,R&T,Salle 127,02:00:00:0E:74:24,2024-11-07,2029-11-06
1089032,OptiPlex 7070,DLL2YBNUJP,Dell,OPTIPLEX-RB-0435,Desktop,Intel Core i7-8700,8192,512,Windows 10 Pro,WORKGROUP,Rambouillet,GEII,Salle 123,02:00:00:4E:9D:FE,2020-05-28,2023-05-28
6532003,OptiPlex 9020,DLXZLJWMVW,Dell,OPTIPLEX-VZ-0436,Desktop,Intel Core i5-10400,16384,512,Windows 10 Pro,PEDA.UVSQ,Vélizy,Bâtiment A,Salle 110,02:00:00:79:E3:42,2023-01-27,2026-01-26
8415894,ProDesk 400 G4,HP6HZFHYS6,HP,PRODESK-RB-0437,Desktop,Intel Core i7-8700,16384,1024,Windows 10 Edu,WORKGROUP,Rambouillet,Bâtiment B,Salle 159,02:00:00:1E:A1:D5,2021-03-04,2026-03-03
1650582,ThinkCentre M910,LNU3VMSVFX,Lenovo,THINKCENTRE-RB-0438,Desktop,Intel Core i5-7500,32768,1024,Windows 10 Pro,PEDA.UVSQ,Rambouillet,INFO,Salle 128,02:00:00:3D:8D:F2,2020-07-31,2024-07-30
2862839,OptiPlex 7050,DLNWS7ASYN,Dell,OPTIPLEX-VZ-0439,Desktop,Intel Core i5-7500,16384,512,Windows 11 Edu,ADM.UVSQ,Vélizy,MMI,Salle 105,02:00:00:72:39:FE,2019-07-04,2022-07-03
8947336,OptiPlex 7050,DL9BNP436N,Dell,OPTIPLEX-RB-0440,Desktop,Intel Core i5-8250U,4096,512,Windows 10 Edu,WORKGROUP,Rambouillet,Bâtiment B,Salle 154,02:00:00:3A:42:A6,2018-09-24,2023-09-23
4218773,ProDesk 400 G4,HPQX49JX3Z,HP,PRODESK-RB-0441,Desktop,Intel Core i5-10400,16384,256,Windows 11 Edu,ADM.UVSQ,Rambouillet,INFO,Bureau 219,02:00:00:6F:09:C4,2020-12-26,2023-12-26
2740911,ProDesk 400 G4,HPRYXDRWK6,HP,PRODESK-RB-0442,Desktop,Intel Core i7-8650U,32768,1024,Windows 11 Edu,PEDA.UVSQ,Rambouillet,INFO,Salle 138,02:00:00:31:95:9C,2019-11-10,2024-11-08
9744553,OptiPlex 7060,DL9MA4W3Z6,Dell,OPTIPLEX-VZ-0443,Desktop,Intel Core i5-10400,8192,1024,Windows 11 Pro,PEDA.UVSQ,Vélizy,Bâtiment A,Salle 114,02:00:00:6E:12:65,2020-04-05,2025-04-04
8264985,ProDesk 400 G4,HPKDAV6FQE,HP,PRODESK-RB-0444,Desktop,Intel Core i7-8650U,8192,1024,Windows 11 Pro,WORKGROUP,Rambouillet,Bâtiment A,Salle 110,02:00:00:4C:08:50,2021-11-29,2025-11-28
4310296,ThinkPad T480,LNLDRQTVM5,Lenovo,THINKPAD-RB-0445,Laptop,Intel Core i7-8700,8192,512,Windows 11 Pro,PEDA.UVSQ,Rambouillet,GEII,Salle 155,02:00:00:05:C2:9D,2024-05-10,2027-05-10
1011126,ProDesk 600 G3,HP2YDW8K5T,HP,PRODESK-RB-0446,Desktop,Intel Core i5-10400,32768,512,Windows 11 Edu,PEDA.UVSQ,Rambouillet,GEII,Bureau 204,02:00:00:66:F0:22,2022-12-03,2026-12-02
7008681,OptiPlex 7070,DLBC2FEDN8,Dell,OPTIPLEX-RB-0447,Desktop,Intel Core i5-8250U,8192,256,Windows 10 Pro,ADM.UVSQ,Rambouillet,MMI,Bureau 226,02:00:00:15:61:E4,2018-05-12,2023-05-11
9080875,OptiPlex 7060,DLF3LNABCS,Dell,OPTIPLEX-VZ-0448,Desktop,Intel Core i5-10400,4096,256,Windows 11 Edu,WORKGROUP,Vélizy,MMI,Bureau 205,02:00:00:35:E9:2A,2022-11-30,2025-11-29
7978376,All-in-One 24-df,HPDCQKCK5H,HP,ALLINONE-VZ-0449,AiO,Intel Core i5-10400,4096,512,Windows 11 Pro,PEDA.UVSQ,Vélizy,Bâtiment B,Bureau 204,02:00:00:58:CB:A1,2021-04-26,2026-04-25
5794185,All-in-One 24-df,HPGG6M5G2K,HP,ALLINONE-VZ-0450,AiO,Intel Core i7-8700,16384,256,Windows 10 Edu,PEDA.UVSQ,Vélizy,Bâtiment A,Salle 144,02:00:00:12:EF:1E,2021-02-18,2026-02-17
4535630,OptiPlex 7070,DLHPEPYWBR,Dell,OPTIPLEX-RB-0451,Desktop,Intel Core i5-7500,8192,512,Windows 10 Pro,WORKGROUP,Rambouillet,INFO,Bureau 212,02:00:00:06:8E:ED,2017-03-16,2021-03-15
3717485,OptiPlex 7070,DLD96N9F2R,Dell,OPTIPLEX-RB-0452,Desktop,Intel Core i5-6500,16384,256,Windows 10 Pro,PEDA.UVSQ,Rambouillet,Bâtiment B,Bureau 202,02:00:00:26:E4:F2,2022-09-20,2025-09-19
4424463,Latitude 5490,DL4YXG6X9H,Dell,LATITUDE-RB-0453,Laptop,Intel Core i5-7500,32768,1024,Windows 11 Edu,ADM.UVSQ,Rambouillet,MMI,Bureau 220,02:00:00:5A:F4:63,2021-08-10,2026-08-09
9651092,ProDesk 600 G3,HPGNCL8DMX,HP,PRODESK-RB-0454,Desktop,Intel Core i7-8700,32768,512,Windows 11 Edu,ADM.UVSQ,Rambouillet,R&T,Salle 123,02:00:00:42:7C:E0,2017-02-09,2020-02-09
6676293,OptiPlex 9020,DL75A6QHNW,Dell,OPTIPLEX-VZ-0455,Desktop,Intel Core i5-10400,32768,1024,Windows 11 Edu,PEDA.UVSQ,Vélizy,GEII,Salle 115,02:00:00:59:44:BC,2017-01-03,2021-01-02
7438983,ThinkPad T480,LN8334ZXXB,Lenovo,THINKPAD-VZ-0456,Laptop,Intel Core i5-7500,32768,256,Windows 10 Edu,ADM.UVSQ,Vélizy,MMI,Bureau 204,02:00:00:4E:52:A8,2019-09-09,2024-09-07
